tour,course_id,club_id_1,club_level_1,club_id_2_new,club_level_2_new,sampleCnt
10,6100,37,6,32,7,5
10,6100,31,3,50,7,5
10,6100,13,7,32,7,5
10,6100,13,4,50,8,5
10,6100,101,4,0,0,5
10,6100,31,3,32,2,5
10,6100,37,7,38,7,4
10,6100,19,9,63,2,4
10,6100,19,10,63,2,4
10,6100,37,5,38,5,4
10,6100,10,4,50,7,4
10,6100,10,5,32,6,4
10,6100,19,6,63,1,4
10,6100,13,7,50,8,4
10,6100,19,7,63,2,4
10,6100,19,7,32,6,4
10,6100,13,5,50,5,4
10,6100,19,9,63,1,4
10,6100,31,3,50,6,4
10,6100,37,3,32,3,4
10,6100,10,2,32,5,4
10,6100,31,8,63,5,4
10,6100,10,6,32,4,4
10,6100,31,8,32,7,3
10,6100,13,3,32,2,3
10,6100,37,5,63,1,3
10,6100,19,8,50,9,3
10,6100,37,2,0,0,3
10,6100,13,8,63,1,3
10,6100,19,7,32,2,3
10,6100,13,6,50,9,3
10,6100,37,1,50,5,3
10,6100,101,15,102,15,3
10,6100,37,3,32,8,3
10,6100,10,4,63,1,3
10,6100,13,6,0,0,3
10,6100,31,10,63,5,3
10,6100,37,7,38,6,3
10,6100,13,2,32,3,3
10,6100,37,1,32,1,3
10,6100,19,6,50,8,3
10,6100,31,9,63,6,2
10,6100,31,8,63,2,2
10,6100,31,7,0,0,2
10,6100,31,7,32,5,2
10,6100,31,7,63,1,2
10,6100,31,6,50,9,2
10,6100,31,6,50,7,2
10,6100,31,6,50,10,2
10,6100,31,5,50,5,2
10,6100,31,5,0,0,2
10,6100,31,5,32,2,2
10,6100,31,4,50,8,2
10,6100,31,3,50,5,2
10,6100,10,3,32,5,2
10,6100,10,3,50,7,2
10,6100,10,4,50,8,2
10,6100,10,5,50,8,2
10,6100,10,6,63,2,2
10,6100,10,6,32,5,2
10,6100,10,7,50,9,2
10,6100,37,3,50,7,2
10,6100,10,8,63,5,2
10,6100,10,8,32,8,2
10,6100,13,3,63,1,2
10,6100,37,6,63,7,2
10,6100,37,6,38,6,2
10,6100,13,8,50,10,2
10,6100,19,4,32,2,2
10,6100,19,5,32,2,2
10,6100,64,4,63,5,2
10,6100,64,4,32,8,2
10,6100,19,8,0,0,2
10,6100,19,8,50,6,2
10,6100,101,16,102,16,2
10,6100,37,3,50,8,2
10,6100,37,2,50,9,1
10,6100,37,2,50,5,1
10,6100,37,2,32,1,1
10,6100,37,1,0,0,1
10,6100,31,11,63,6,1
10,6100,37,3,32,2,1
10,6100,31,9,63,2,1
10,6100,31,8,0,0,1
10,6100,37,4,32,9,1
10,6100,31,8,32,6,1
10,6100,31,4,32,1,1
10,6100,19,9,50,7,1
10,6100,31,3,63,1,1
10,6100,31,2,32,5,1
10,6100,31,2,32,3,1
10,6100,25,8,63,3,1
10,6100,25,8,32,6,1
10,6100,25,8,32,7,1
10,6100,19,11,32,8,1
10,6100,19,10,32,6,1
10,6100,37,5,102,15,1
10,6100,7,9,50,7,1
10,6100,7,11,32,4,1
10,6100,37,5,102,14,1
10,6100,37,5,32,4,1
10,6100,37,5,26,9,1
10,6100,10,3,32,2,1
10,6100,10,4,50,6,1
10,6100,10,4,32,2,1
10,6100,10,5,63,2,1
10,6100,10,6,32,6,1
10,6100,37,5,50,9,1
10,6100,10,7,63,2,1
10,6100,37,5,26,8,1
10,6100,37,5,50,10,1
10,6100,10,7,63,3,1
10,6100,10,8,50,9,1
10,6100,13,2,32,4,1
10,6100,13,3,32,1,1
10,6100,13,4,32,1,1
10,6100,13,5,50,9,1
10,6100,37,6,38,5,1
10,6100,13,6,32,8,1
10,6100,13,6,32,1,1
10,6100,13,7,63,3,1
10,6100,13,7,32,3,1
10,6100,13,8,32,8,1
10,6100,13,8,50,9,1
10,6100,13,8,32,7,1
10,6100,13,8,63,2,1
10,6100,13,8,32,6,1
10,6100,13,9,32,8,1
10,6100,19,4,32,3,1
10,6100,19,5,50,6,1
10,6100,19,5,63,1,1
10,6100,19,6,63,2,1
10,6100,49,8,32,5,1
10,6100,19,7,50,5,1
10,6100,19,7,63,3,1
10,6100,19,7,50,4,1
10,6100,19,8,32,2,1
10,6100,19,8,63,3,1
10,6100,101,14,102,14,1
10,6100,101,14,26,8,1
10,6100,101,14,63,3,1
10,6100,101,14,102,11,1
10,6100,19,9,32,7,1
10,6100,101,15,63,4,1
10,6100,19,9,63,4,1
10,6100,19,9,32,4,1
10,6100,101,16,0,0,1
11,6100,19,7,32,5,1
10,6100,31,4,63,2,1
10,6000,37,6,0,0,2563
10,6000,37,6,63,6,2409
10,6000,37,5,38,5,1431
10,6000,37,5,63,5,1352
10,6000,37,6,38,6,1171
10,6000,31,9,38,5,1093
10,6000,37,7,63,6,863
10,6000,31,7,38,4,830
10,6000,37,6,63,5,563
10,6000,37,5,63,4,495
10,6000,37,6,38,5,423
10,6000,64,5,38,5,286
10,6000,31,9,63,5,242
10,6000,37,5,38,4,234
10,6000,37,5,0,0,225
10,6000,31,7,63,3,223
10,6000,31,8,63,4,178
10,6000,64,5,63,6,178
10,6000,31,8,38,4,161
10,6000,31,7,38,3,153
10,6000,64,5,63,5,133
10,6000,31,6,38,3,131
10,6000,31,5,26,5,114
10,6000,31,8,63,5,107
10,6000,37,4,38,4,105
10,6000,31,6,26,5,105
10,6000,31,6,26,6,104
10,6000,37,5,26,8,88
10,6000,31,8,38,5,78
10,6000,37,7,38,6,76
10,6000,31,7,63,4,72
10,6000,31,8,38,3,66
10,6000,19,6,26,5,65
10,6000,31,4,26,5,64
10,6000,31,10,63,5,63
10,6000,31,4,26,4,62
10,6000,37,4,0,0,55
10,6000,31,7,26,7,53
10,6000,37,7,0,0,52
10,6000,101,15,63,5,52
10,6000,31,5,26,4,48
10,6000,31,8,63,3,47
10,6000,37,4,38,3,43
10,6000,31,10,38,6,38
10,6000,37,4,63,4,37
10,6000,31,7,38,2,35
10,6000,31,5,26,6,32
10,6000,31,9,63,4,31
10,6000,31,6,63,2,30
10,6000,31,6,63,3,30
10,6000,31,7,26,6,30
10,6000,31,7,63,2,28
10,6000,37,7,38,7,26
10,6000,31,9,26,9,21
10,6000,31,4,8,5,21
10,6000,31,3,26,4,21
10,6000,31,5,8,5,20
10,6000,31,8,26,8,20
10,6000,31,8,26,7,20
10,6000,37,3,0,0,19
10,6000,31,6,38,2,18
10,6000,13,6,26,5,18
10,6000,37,4,63,3,17
10,6000,101,16,63,6,17
10,6000,31,6,26,7,17
10,6000,31,6,8,6,17
10,6000,31,10,63,6,16
10,6000,31,5,38,2,16
10,6000,101,16,38,5,15
10,6000,13,5,26,5,15
10,6000,31,9,26,8,14
10,6000,31,4,8,6,14
10,6000,31,5,8,6,14
10,6000,31,9,38,4,14
10,6000,37,5,38,3,12
10,6000,31,6,32,6,12
10,6000,37,5,63,3,12
10,6000,37,5,63,6,11
10,6000,37,6,63,4,11
10,6000,101,16,63,5,11
10,6000,31,4,26,6,11
10,6000,31,4,26,3,11
10,6000,31,8,63,2,10
10,6000,64,5,38,6,10
10,6000,64,4,63,5,9
10,6000,31,4,32,5,9
10,6000,13,5,8,5,9
10,6000,37,3,38,3,8
10,6000,31,9,63,6,8
10,6000,13,6,8,5,8
10,6000,31,6,8,7,8
10,6000,31,3,26,5,8
10,6000,101,15,38,5,8
10,6000,37,4,26,7,7
10,6000,37,4,38,5,7
10,6000,13,6,8,6,7
10,6000,31,5,38,3,7
10,6000,37,5,38,6,7
10,6000,31,11,63,6,7
10,6000,37,6,38,4,6
10,6000,37,2,26,5,6
10,6000,31,5,38,1,6
10,6000,31,9,38,6,6
10,6000,19,7,26,4,6
10,6000,31,3,26,3,6
10,6000,13,6,26,4,6
10,6000,64,4,63,4,6
10,6000,31,4,8,4,6
10,6000,37,2,63,1,6
10,6000,13,5,26,4,6
10,6000,37,2,38,2,6
10,6000,31,5,32,5,5
10,6000,31,5,63,1,5
10,6000,31,6,63,1,5
10,6000,13,6,38,2,4
10,6000,64,2,38,3,4
10,6000,31,6,32,5,4
10,6000,37,7,38,5,4
10,6000,31,9,63,3,4
10,6000,31,4,32,4,4
10,6000,37,4,26,8,4
10,6000,13,6,26,6,4
10,6000,31,7,38,5,4
10,6000,31,5,32,4,4
10,6000,31,10,38,5,4
10,6000,37,7,63,5,4
10,6000,31,5,8,4,4
10,6000,31,6,32,4,4
10,6000,31,10,26,9,4
10,6000,37,3,26,7,4
10,6000,31,7,26,5,4
10,6000,19,6,26,4,4
10,6000,31,7,32,7,4
10,6000,101,4,0,0,4
10,6000,31,7,26,8,3
10,6000,101,15,63,4,3
10,6000,31,11,63,5,3
10,6000,31,5,63,2,3
10,6000,19,7,26,5,3
10,6000,31,6,8,5,3
10,6000,31,2,26,4,3
10,6000,31,5,32,6,3
10,6000,37,2,0,0,3
10,6000,31,5,26,7,3
10,6000,31,4,38,2,3
10,6000,64,4,38,5,3
10,6000,31,9,32,9,3
10,6000,37,5,26,7,3
10,6000,37,3,38,2,3
10,6000,37,3,26,6,3
10,6000,37,3,63,3,3
10,6000,31,4,38,1,3
10,6000,13,7,63,2,3
10,6000,64,4,63,6,3
10,6000,64,3,38,3,3
10,6000,37,2,32,5,3
10,6000,13,6,32,5,3
10,6000,31,6,63,4,3
10,6000,31,4,32,3,2
10,6000,13,6,63,2,2
10,6000,31,4,63,1,2
10,6000,31,4,26,2,2
10,6000,31,3,26,6,2
10,6000,31,3,32,5,2
10,6000,31,3,26,2,2
10,6000,31,3,38,2,2
10,6000,101,12,63,3,2
10,6000,31,3,8,5,2
10,6000,31,3,32,3,2
10,6000,19,12,63,5,2
10,6000,37,1,32,4,2
10,6000,19,10,0,0,2
10,6000,64,3,63,3,2
10,6000,37,2,38,1,2
10,6000,37,7,63,7,2
10,6000,19,7,32,4,2
10,6000,19,7,32,3,2
10,6000,31,6,38,4,2
10,6000,37,2,8,5,2
10,6000,19,7,8,6,2
10,6000,37,6,63,3,2
10,6000,31,6,38,1,2
10,6000,37,5,32,8,2
10,6000,13,7,8,6,2
10,6000,13,7,26,6,2
10,6000,13,5,8,4,2
10,6000,31,6,26,4,2
10,6000,13,5,26,6,2
10,6000,37,5,63,2,2
10,6000,13,5,32,4,2
10,6000,13,5,8,6,2
10,6000,37,3,8,7,2
10,6000,31,5,26,3,2
10,6000,10,11,63,6,2
10,6000,13,4,26,4,1
10,6000,37,3,32,6,1
10,6000,10,3,8,5,1
10,6000,37,3,63,1,1
10,6000,10,4,26,4,1
10,6000,10,5,8,6,1
10,6000,10,5,8,5,1
10,6000,37,4,26,6,1
10,6000,10,5,32,4,1
10,6000,10,8,63,5,1
10,6000,37,3,63,2,1
10,6000,13,4,63,1,1
10,6000,37,4,63,2,1
10,6000,37,4,63,5,1
10,6000,13,4,8,5,1
10,6000,13,4,32,3,1
10,6000,13,4,26,2,1
10,6000,37,3,32,5,1
10,6000,31,5,32,3,1
10,6000,37,3,26,5,1
10,6000,31,5,63,3,1
10,6000,37,2,63,2,1
10,6000,31,9,38,3,1
10,6000,13,7,8,7,1
10,6000,13,7,63,1,1
10,6000,31,6,50,7,1
10,6000,37,2,26,4,1
10,6000,37,2,50,8,1
10,6000,37,5,8,9,1
10,6000,37,6,63,7,1
10,6000,13,8,38,2,1
10,6000,37,2,102,10,1
10,6000,19,6,32,4,1
10,6000,19,6,26,3,1
10,6000,19,6,32,3,1
10,6000,31,6,26,3,1
10,6000,37,2,8,7,1
10,6000,19,7,20,6,1
10,6000,31,7,32,6,1
10,6000,19,7,28,7,1
10,6000,19,8,26,4,1
10,6000,37,2,26,2,1
10,6000,19,8,26,5,1
10,6000,19,8,28,8,1
10,6000,37,7,63,3,1
10,6000,49,7,8,5,1
10,6000,19,8,0,0,1
10,6000,64,3,38,4,1
10,6000,64,3,63,4,1
10,6000,37,2,32,4,1
10,6000,19,9,0,0,1
10,6000,37,1,32,5,1
10,6000,64,4,38,3,1
10,6000,19,10,38,5,1
10,6000,37,1,26,5,1
10,6000,31,2,8,4,1
10,6000,31,2,26,5,1
10,6000,64,4,38,4,1
10,6000,31,2,26,2,1
10,6000,31,2,32,4,1
10,6000,37,1,26,3,1
10,6000,37,1,8,5,1
10,6000,31,3,32,4,1
10,6000,31,11,38,6,1
10,6000,101,12,38,3,1
10,6000,101,12,38,5,1
10,6000,101,13,63,4,1
10,6000,101,15,38,6,1
10,6000,31,7,8,7,1
10,6000,31,9,0,0,1
10,6000,31,3,28,4,1
10,6000,101,16,102,16,1
10,6000,101,16,63,4,1
10,6000,31,8,32,7,1
10,6000,31,10,32,8,1
10,6000,101,16,38,6,1
10,6000,31,8,26,9,1
10,6000,31,8,32,8,1
10,6000,31,4,32,6,1
10,5900,37,6,0,0,3929
10,5900,37,5,0,0,2928
10,5900,37,4,0,0,1480
10,5900,37,3,0,0,1244
10,5900,31,8,0,0,811
10,5900,31,4,32,4,746
10,5900,37,7,0,0,355
10,5900,13,6,0,0,284
10,5900,13,5,0,0,284
10,5900,31,5,0,0,210
10,5900,31,7,0,0,178
10,5900,37,5,63,5,149
10,5900,31,6,0,0,113
10,5900,31,9,0,0,108
10,5900,31,4,0,0,102
10,5900,37,2,0,0,100
10,5900,37,1,32,4,97
10,5900,37,2,63,2,84
10,5900,37,4,63,4,73
10,5900,37,4,63,3,63
10,5900,37,3,63,3,62
10,5900,37,1,32,5,61
10,5900,37,5,63,4,56
10,5900,37,1,32,3,56
10,5900,13,4,0,0,52
10,5900,13,5,32,4,46
10,5900,37,6,63,5,45
10,5900,37,2,32,5,44
10,5900,37,2,63,1,42
10,5900,37,1,0,0,41
10,5900,37,2,32,4,41
10,5900,13,5,32,3,40
10,5900,37,3,63,2,39
10,5900,31,3,0,0,37
10,5900,37,1,63,1,34
10,5900,13,7,0,0,33
10,5900,31,11,0,0,29
10,5900,64,4,0,0,26
10,5900,13,4,32,4,23
10,5900,37,6,63,6,23
10,5900,31,10,0,0,21
10,5900,13,5,32,5,20
10,5900,31,5,32,4,20
10,5900,101,16,0,0,17
10,5900,19,6,32,3,17
10,5900,13,4,32,3,16
10,5900,37,4,63,2,16
10,5900,13,6,32,4,15
10,5900,13,3,32,3,15
10,5900,37,2,32,6,14
10,5900,19,7,32,4,14
10,5900,13,6,32,5,13
10,5900,10,4,0,0,11
10,5900,37,1,50,7,10
10,5900,19,8,0,0,9
10,5900,10,5,0,0,9
10,5900,37,2,32,7,8
10,5900,19,7,0,0,8
10,5900,31,4,32,3,8
10,5900,31,5,32,5,8
10,5900,37,2,63,3,7
10,5900,37,3,63,4,7
10,5900,37,3,32,6,7
10,5900,37,4,63,5,7
10,5900,37,5,63,3,7
10,5900,13,5,50,7,6
10,5900,19,6,32,4,6
10,5900,31,5,32,3,6
10,5900,37,3,63,1,6
10,5900,37,2,32,3,6
10,5900,13,4,32,5,6
10,5900,13,5,63,1,6
10,5900,19,7,32,3,6
10,5900,19,9,32,5,6
10,5900,19,6,32,5,5
10,5900,13,8,0,0,5
10,5900,37,1,63,2,5
10,5900,101,4,0,0,5
10,5900,37,1,50,6,5
10,5900,31,3,32,3,5
10,5900,19,10,0,0,5
10,5900,19,9,0,0,5
10,5900,31,7,63,3,5
10,5900,19,8,32,5,4
10,5900,19,8,32,4,4
10,5900,10,6,0,0,4
10,5900,13,6,63,1,4
10,5900,13,5,32,6,4
10,5900,10,4,32,3,4
10,5900,19,6,0,0,4
10,5900,37,5,63,2,4
10,5900,31,5,63,1,4
10,5900,13,6,32,3,4
10,5900,19,7,32,5,4
10,5900,31,4,32,5,4
10,5900,64,5,0,0,3
10,5900,13,6,63,2,3
10,5900,37,6,63,4,3
10,5900,19,9,32,6,3
10,5900,19,10,63,3,3
10,5900,19,5,32,4,3
10,5900,31,6,32,6,3
10,5900,13,5,50,6,3
10,5900,13,4,32,2,3
10,5900,37,4,32,7,3
10,5900,37,4,32,6,3
10,5900,10,2,32,4,3
10,5900,31,4,63,1,3
10,5900,31,4,50,7,3
10,5900,37,3,32,5,3
10,5900,31,3,50,7,2
10,5900,19,7,50,7,2
10,5900,10,10,0,0,2
10,5900,31,4,50,6,2
10,5900,31,3,32,4,2
10,5900,31,3,32,2,2
10,5900,13,3,32,2,2
10,5900,37,3,32,7,2
10,5900,13,3,0,0,2
10,5900,19,6,50,7,2
10,5900,10,2,63,3,2
10,5900,37,2,50,7,2
10,5900,101,14,0,0,2
10,5900,13,4,50,7,2
10,5900,10,3,32,5,2
10,5900,25,8,63,3,2
10,5900,19,11,32,8,2
10,5900,19,5,32,3,2
10,5900,31,6,32,5,2
10,5900,19,10,63,2,2
10,5900,31,6,63,2,2
10,5900,37,1,32,6,2
10,5900,31,7,63,2,2
10,5900,19,5,32,2,2
10,5900,10,3,50,7,2
10,5900,10,4,32,4,2
10,5900,31,8,63,5,2
10,5900,37,7,63,6,2
10,5900,31,9,63,4,2
10,5900,31,9,26,9,2
10,5900,37,7,38,6,2
10,5900,31,10,32,9,2
10,5900,31,10,26,9,1
10,5900,13,7,63,1,1
10,5900,13,7,32,5,1
10,5900,37,1,50,8,1
10,5900,13,7,32,6,1
10,5900,13,6,32,6,1
10,5900,13,6,50,7,1
10,5900,13,6,50,8,1
10,5900,37,1,32,2,1
10,5900,31,9,63,5,1
10,5900,13,7,63,3,1
10,5900,13,5,63,2,1
10,5900,19,5,32,5,1
10,5900,31,6,63,3,1
10,5900,13,5,26,4,1
10,5900,31,5,50,8,1
10,5900,19,6,50,6,1
10,5900,37,2,50,8,1
10,5900,19,6,63,1,1
10,5900,37,2,32,2,1
10,5900,13,4,50,5,1
10,5900,13,4,63,1,1
10,5900,31,5,50,7,1
10,5900,13,3,32,4,1
10,5900,13,3,32,5,1
10,5900,37,2,50,6,1
10,5900,31,4,32,2,1
10,5900,19,6,32,2,1
10,5900,31,3,32,5,1
10,5900,7,8,32,4,1
10,5900,7,10,50,8,1
10,5900,7,11,0,0,1
10,5900,19,7,50,6,1
10,5900,37,3,38,3,1
10,5900,31,3,50,5,1
10,5900,10,1,63,2,1
10,5900,31,3,63,1,1
10,5900,25,11,63,5,1
10,5900,25,11,0,0,1
10,5900,10,2,32,5,1
10,5900,10,2,32,3,1
10,5900,25,9,32,5,1
10,5900,10,2,0,0,1
10,5900,10,3,32,3,1
10,5900,37,5,63,6,1
10,5900,25,8,63,2,1
10,5900,25,8,32,7,1
10,5900,19,10,32,8,1
10,5900,10,3,32,4,1
10,5900,37,5,32,5,1
10,5900,19,7,32,6,1
10,5900,37,6,63,3,1
10,5900,19,7,32,2,1
10,5900,19,7,63,1,1
10,5900,10,8,63,5,1
10,5900,37,6,38,5,1
10,5900,10,5,32,5,1
10,5900,19,8,50,7,1
10,5900,37,7,63,7,1
10,5900,19,8,28,6,1
10,5900,49,7,50,7,1
10,5900,49,9,63,2,1
10,5900,64,3,0,0,1
10,5900,64,4,32,8,1
10,5900,19,8,63,2,1
10,5900,19,7,63,2,1
10,5900,64,5,63,5,1
10,5900,10,6,32,5,1
10,5900,101,15,0,0,1
10,5900,10,7,0,0,1
10,5900,101,16,63,5,1
10,5900,10,8,0,0,1
10,5800,37,5,0,0,7134
10,5800,37,6,0,0,4559
10,5800,37,4,0,0,2793
10,5800,37,3,0,0,1062
10,5800,37,7,0,0,378
10,5800,37,2,0,0,161
10,5800,19,7,0,0,129
10,5800,19,8,0,0,122
10,5800,19,9,0,0,113
10,5800,37,1,32,5,73
10,5800,31,4,32,4,43
10,5800,31,5,32,4,42
10,5800,31,4,32,3,42
10,5800,13,6,63,1,41
10,5800,31,5,32,5,39
10,5800,37,3,63,3,38
10,5800,13,5,32,3,36
10,5800,13,5,32,4,31
10,5800,37,1,32,4,25
10,5800,31,5,63,1,25
10,5800,31,4,32,5,21
10,5800,19,10,0,0,21
10,5800,31,6,0,0,19
10,5800,31,3,32,3,18
10,5800,13,6,32,4,18
10,5800,31,6,63,2,17
10,5800,101,16,0,0,16
10,5800,31,5,32,3,15
10,5800,31,7,0,0,15
10,5800,31,6,32,5,14
10,5800,37,2,63,1,14
10,5800,37,1,32,3,13
10,5800,31,8,63,4,13
10,5800,13,4,32,3,13
10,5800,31,5,63,2,13
10,5800,31,7,63,3,13
10,5800,37,1,0,0,12
10,5800,31,5,26,5,12
10,5800,37,3,63,2,12
10,5800,13,5,32,5,12
10,5800,31,3,32,4,11
10,5800,31,4,26,5,11
10,5800,37,6,38,5,11
10,5800,31,5,0,0,11
10,5800,37,2,63,2,10
10,5800,13,6,32,5,10
10,5800,31,7,63,2,10
10,5800,31,4,63,1,10
10,5800,31,6,32,4,9
10,5800,37,1,63,1,9
10,5800,31,6,63,1,9
10,5800,19,11,0,0,8
10,5800,31,6,32,6,8
10,5800,10,3,32,5,8
10,5800,37,5,63,4,8
10,5800,37,5,63,5,8
10,5800,31,9,63,5,8
10,5800,31,8,0,0,8
10,5800,19,6,32,3,8
10,5800,31,9,63,4,7
10,5800,37,4,63,4,7
10,5800,13,5,63,1,7
10,5800,37,3,63,1,7
10,5800,37,2,32,5,7
10,5800,19,6,0,0,6
10,5800,37,6,63,6,6
10,5800,13,4,32,4,6
10,5800,37,4,38,4,6
10,5800,31,7,32,7,6
10,5800,31,5,32,6,5
10,5800,101,4,0,0,5
10,5800,13,4,32,2,5
10,5800,31,7,38,4,5
10,5800,37,2,32,4,5
10,5800,19,7,32,3,5
10,5800,31,5,26,6,5
10,5800,31,4,26,4,5
10,5800,31,3,32,2,5
10,5800,37,5,38,5,5
10,5800,31,8,38,4,4
10,5800,13,7,0,0,4
10,5800,37,2,32,3,4
10,5800,37,6,63,5,4
10,5800,19,12,0,0,4
10,5800,13,6,26,5,4
10,5800,37,4,63,3,4
10,5800,31,9,0,0,4
10,5800,31,4,0,0,4
10,5800,37,5,63,3,4
10,5800,10,5,32,5,4
10,5800,10,5,32,3,4
10,5800,31,6,63,3,4
10,5800,31,4,32,2,3
10,5800,10,5,32,4,3
10,5800,37,5,38,4,3
10,5800,31,3,32,5,3
10,5800,13,3,32,3,3
10,5800,31,6,26,6,3
10,5800,31,7,63,4,3
10,5800,31,5,8,5,3
10,5800,31,8,32,7,3
10,5800,37,3,26,6,3
10,5800,37,1,32,2,3
10,5800,37,1,26,4,3
10,5800,31,7,26,7,3
10,5800,31,8,38,3,3
10,5800,19,8,32,5,3
10,5800,13,5,26,5,3
10,5800,13,5,50,7,3
10,5800,19,6,32,2,3
10,5800,31,5,50,7,2
10,5800,13,5,8,4,2
10,5800,13,5,26,4,2
10,5800,37,6,38,6,2
10,5800,10,8,63,5,2
10,5800,10,5,63,1,2
10,5800,31,5,50,8,2
10,5800,31,5,8,6,2
10,5800,37,4,32,7,2
10,5800,37,4,38,3,2
10,5800,37,4,32,6,2
10,5800,13,5,8,5,2
10,5800,37,4,63,2,2
10,5800,13,5,32,2,2
10,5800,13,6,8,6,2
10,5800,37,3,32,5,2
10,5800,37,3,32,4,2
10,5800,13,6,0,0,2
10,5800,13,6,32,3,2
10,5800,13,6,63,2,2
10,5800,31,6,32,3,2
10,5800,31,10,38,5,2
10,5800,19,5,32,2,2
10,5800,31,9,38,5,2
10,5800,19,5,32,3,2
10,5800,19,6,32,4,2
10,5800,19,7,63,1,2
10,5800,19,8,26,5,2
10,5800,31,7,38,3,1
10,5800,19,8,63,2,1
10,5800,19,8,32,4,1
10,5800,19,7,32,5,1
10,5800,19,7,26,4,1
10,5800,31,8,26,6,1
10,5800,31,7,32,6,1
10,5800,31,8,38,5,1
10,5800,31,8,63,5,1
10,5800,19,7,32,4,1
10,5800,31,8,63,3,1
10,5800,19,7,50,7,1
10,5800,31,8,63,2,1
10,5800,19,10,63,4,1
10,5800,19,11,26,8,1
10,5800,31,9,32,8,1
10,5800,31,7,63,1,1
10,5800,19,11,63,5,1
10,5800,31,10,63,5,1
10,5800,31,2,32,2,1
10,5800,31,10,0,0,1
10,5800,31,11,38,6,1
10,5800,31,11,0,0,1
10,5800,13,9,32,9,1
10,5800,13,7,63,1,1
10,5800,37,1,63,2,1
10,5800,37,1,26,5,1
10,5800,37,1,26,6,1
10,5800,13,7,32,5,1
10,5800,13,7,26,6,1
10,5800,13,7,26,7,1
10,5800,37,1,8,5,1
10,5800,13,7,50,9,1
10,5800,13,6,50,9,1
10,5800,31,6,63,4,1
10,5800,37,2,63,3,1
10,5800,31,6,26,5,1
10,5800,13,6,32,1,1
10,5800,13,6,8,5,1
10,5800,13,6,26,6,1
10,5800,31,2,32,4,1
10,5800,37,2,26,6,1
10,5800,13,6,32,6,1
10,5800,13,6,50,7,1
10,5800,31,2,32,1,1
10,5800,31,3,50,5,1
10,5800,13,6,50,8,1
10,5800,31,3,63,1,1
10,5800,37,3,32,6,1
10,5800,31,6,8,7,1
10,5800,37,3,38,3,1
10,5800,31,6,38,3,1
10,5800,31,4,50,8,1
10,5800,10,2,32,5,1
10,5800,31,4,8,5,1
10,5800,10,2,26,4,1
10,5800,31,4,32,6,1
10,5800,10,2,26,5,1
10,5800,37,4,26,9,1
10,5800,31,4,8,6,1
10,5800,10,3,32,3,1
10,5800,10,3,26,4,1
10,5800,37,5,26,8,1
10,5800,10,4,32,5,1
10,5800,10,4,32,3,1
10,5800,31,4,63,2,1
10,5800,37,5,32,6,1
10,5800,37,5,32,8,1
10,5800,10,6,32,6,1
10,5800,31,4,32,1,1
10,5800,13,2,32,1,1
10,5800,13,4,32,5,1
10,5800,31,4,26,3,1
10,5800,13,4,26,4,1
10,5800,31,5,26,3,1
10,5800,49,6,32,3,1
10,5800,64,4,38,5,1
10,5800,64,4,0,0,1
10,5800,64,5,63,4,1
10,5800,31,5,8,7,1
10,5800,101,10,0,0,1
10,5800,13,5,8,6,1
10,5800,31,6,8,6,1
10,5600,37,5,0,0,10487
10,5600,37,1,0,0,3440
10,5600,37,6,0,0,2907
10,5600,13,5,32,5,2208
10,5600,37,2,0,0,2051
10,5600,37,4,0,0,1701
10,5600,37,3,0,0,1521
10,5600,13,6,0,0,1094
10,5600,13,5,0,0,1029
10,5600,13,5,32,4,979
10,5600,31,8,0,0,943
10,5600,13,5,32,3,905
10,5600,31,4,32,3,620
10,5600,19,6,32,3,612
10,5600,13,4,32,3,591
10,5600,37,1,32,4,509
10,5600,19,7,0,0,487
10,5600,13,5,50,7,480
10,5600,31,5,0,0,451
10,5600,37,7,0,0,444
10,5600,31,9,0,0,435
10,5600,37,1,32,3,411
10,5600,31,5,32,4,404
10,5600,31,6,0,0,387
10,5600,31,4,32,4,380
10,5600,19,6,0,0,370
10,5600,31,10,0,0,349
10,5600,13,6,32,4,346
10,5600,13,5,26,4,344
10,5600,13,4,32,4,294
10,5600,31,5,32,3,286
10,5600,37,1,32,5,274
10,5600,31,3,32,3,271
10,5600,31,7,0,0,255
10,5600,13,6,32,5,239
10,5600,31,5,32,5,232
10,5600,37,2,63,1,231
10,5600,37,2,63,2,224
10,5600,37,3,63,3,220
10,5600,13,4,50,7,215
10,5600,13,5,50,6,214
10,5600,37,1,63,1,211
10,5600,31,4,0,0,208
10,5600,37,2,32,4,202
10,5600,13,6,26,5,202
10,5600,13,5,8,5,195
10,5600,13,5,26,5,192
10,5600,13,4,50,6,191
10,5600,13,4,0,0,189
10,5600,19,8,0,0,187
10,5600,31,4,26,3,182
10,5600,13,6,26,4,167
10,5600,13,6,50,8,157
10,5600,31,4,50,7,153
10,5600,19,5,0,0,148
10,5600,19,7,32,3,146
10,5600,37,3,63,2,141
10,5600,37,1,50,6,140
10,5600,19,7,32,4,136
10,5600,31,5,50,7,136
10,5600,13,4,32,2,136
10,5600,37,1,50,7,135
10,5600,13,5,63,1,129
10,5600,13,6,50,7,127
10,5600,13,6,32,3,126
10,5600,13,5,26,3,126
10,5600,13,4,32,5,124
10,5600,13,7,0,0,122
10,5600,13,5,32,2,122
10,5600,31,5,63,1,120
10,5600,13,5,50,8,120
10,5600,37,2,32,3,120
